04 Feb 2016,democrats,candidate,SANDERS,multinational,1
04 Feb 2016,democrats,candidate,SANDERS,seeing,1
04 Feb 2016,democrats,candidate,SANDERS,make,9
04 Feb 2016,democrats,candidate,SANDERS,banks,3
04 Feb 2016,democrats,moderator,MADDOW,related,1
04 Feb 2016,democrats,candidate,SANDERS,gdp,1
04 Feb 2016,democrats,candidate,CLINTON,yeah,2
04 Feb 2016,democrats,moderator,MADDOW,essentially,2
04 Feb 2016,democrats,candidate,CLINTON,service,2
04 Feb 2016,democrats,moderator,MADDOW,home,5
04 Feb 2016,democrats,moderator,TODD,right,20
04 Feb 2016,democrats,candidate,SANDERS,idea,7
04 Feb 2016,democrats,moderator,MADDOW,election,5
04 Feb 2016,democrats,moderator,TODD,platform,1
04 Feb 2016,democrats,moderator,MADDOW,record,1
04 Feb 2016,democrats,moderator,TODD,example,1
04 Feb 2016,democrats,moderator,TODD,declared,1
04 Feb 2016,democrats,candidate,CLINTON,kurds,1
04 Feb 2016,democrats,moderator,TODD,you'll,1
04 Feb 2016,democrats,candidate,SANDERS,wages,2
04 Feb 2016,democrats,moderator,TODD,comment,1
04 Feb 2016,democrats,candidate,SANDERS,tomorrow,4
04 Feb 2016,democrats,candidate,CLINTON,governor,2
04 Feb 2016,democrats,candidate,CLINTON,lots,1
04 Feb 2016,democrats,candidate,SANDERS,worried,1
04 Feb 2016,democrats,candidate,CLINTON,abuses,1
04 Feb 2016,democrats,candidate,SANDERS,ahead,1
04 Feb 2016,democrats,candidate,CLINTON,doubt,1
04 Feb 2016,democrats,candidate,SANDERS,bringing,1
04 Feb 2016,democrats,candidate,SANDERS,deliver,1
04 Feb 2016,democrats,candidate,SANDERS,russia,2
04 Feb 2016,democrats,moderator,MADDOW,one-on-one,1
04 Feb 2016,democrats,moderator,TODD,editorial,1
04 Feb 2016,democrats,candidate,CLINTON,claiming,1
04 Feb 2016,democrats,moderator,MADDOW,night,1
04 Feb 2016,democrats,candidate,CLINTON,democratic,2
04 Feb 2016,democrats,moderator,MADDOW,wait,1
04 Feb 2016,democrats,candidate,SANDERS,guarantee,2
04 Feb 2016,democrats,moderator,TODD,done,3
04 Feb 2016,democrats,candidate,SANDERS,today,12
04 Feb 2016,democrats,candidate,SANDERS,violence,1
04 Feb 2016,democrats,candidate,SANDERS,made,3
04 Feb 2016,democrats,moderator,TODD,came,1
04 Feb 2016,democrats,candidate,SANDERS,together,4
04 Feb 2016,democrats,candidate,CLINTON,krugman,1
04 Feb 2016,democrats,moderator,TODD,moines,1
04 Feb 2016,democrats,moderator,MADDOW,however,1
04 Feb 2016,democrats,moderator,MADDOW,destroyed,1
04 Feb 2016,democrats,candidate,SANDERS,benefits,1
04 Feb 2016,democrats,candidate,SANDERS,king,1
04 Feb 2016,democrats,candidate,SANDERS,voter,7
04 Feb 2016,democrats,moderator,TODD,putting,1
04 Feb 2016,democrats,candidate,SANDERS,depression,1
04 Feb 2016,democrats,candidate,SANDERS,appropriately,1
04 Feb 2016,democrats,candidate,CLINTON,putin,1
04 Feb 2016,democrats,candidate,CLINTON,wing,1
04 Feb 2016,democrats,candidate,CLINTON,pieces,2
04 Feb 2016,democrats,moderator,TODD,statements,1
04 Feb 2016,democrats,candidate,CLINTON,positive,1
04 Feb 2016,democrats,moderator,MADDOW,endorsements,1
04 Feb 2016,democrats,candidate,CLINTON,sellers,1
04 Feb 2016,democrats,candidate,CLINTON,open,1
04 Feb 2016,democrats,candidate,CLINTON,asking,2
04 Feb 2016,democrats,candidate,CLINTON,trump's,1
04 Feb 2016,democrats,candidate,SANDERS,highest,3
04 Feb 2016,democrats,candidate,CLINTON,speaking,4
04 Feb 2016,democrats,candidate,CLINTON,rig,1
04 Feb 2016,democrats,candidate,CLINTON,territory,4
04 Feb 2016,democrats,candidate,SANDERS,class,9
04 Feb 2016,democrats,candidate,CLINTON,iranians,1
04 Feb 2016,democrats,candidate,SANDERS,votes,2
04 Feb 2016,democrats,candidate,CLINTON,income,2
04 Feb 2016,democrats,candidate,SANDERS,suspect,2
04 Feb 2016,democrats,moderator,TODD,perhaps,2
04 Feb 2016,democrats,candidate,CLINTON,decisions,1
04 Feb 2016,democrats,candidate,SANDERS,percent,4
04 Feb 2016,democrats,candidate,SANDERS,don't,18
04 Feb 2016,democrats,candidate,CLINTON,compensation,1
04 Feb 2016,democrats,candidate,CLINTON,hedge,4
04 Feb 2016,democrats,candidate,CLINTON,approach,1
04 Feb 2016,democrats,candidate,CLINTON,electability,1
04 Feb 2016,democrats,moderator,TODD,debacle,1
04 Feb 2016,democrats,candidate,SANDERS,lean,1
04 Feb 2016,democrats,candidate,CLINTON,resolved,1
04 Feb 2016,democrats,moderator,MADDOW,voted,1
04 Feb 2016,democrats,candidate,CLINTON,resolve,1
04 Feb 2016,democrats,candidate,SANDERS,minorities,1
04 Feb 2016,democrats,moderator,MADDOW,punishment,2
04 Feb 2016,democrats,candidate,SANDERS,excellent,2
04 Feb 2016,democrats,candidate,SANDERS,across,1
04 Feb 2016,democrats,moderator,MADDOW,touched,1
04 Feb 2016,democrats,moderator,TODD,it's,7
04 Feb 2016,democrats,candidate,CLINTON,educational,1
04 Feb 2016,democrats,candidate,CLINTON,jumped,1
04 Feb 2016,democrats,candidate,SANDERS,dollars,5
04 Feb 2016,democrats,candidate,CLINTON,donation,1
04 Feb 2016,democrats,candidate,SANDERS,boeing,2
04 Feb 2016,democrats,candidate,SANDERS,go,7
04 Feb 2016,democrats,candidate,CLINTON,agreement,9
04 Feb 2016,democrats,candidate,CLINTON,market,1
